u,i,ts,label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7
0,1,5252,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,5252,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,5252,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,5252,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,5252,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,5252,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,4,5252,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,0,5252,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,5256,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,5256,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,5256,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,5256,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,5256,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,5256,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,4,5256,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,2,5256,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,5260,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,5260,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,5260,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,5260,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,5260,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,5260,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,4,5260,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,2,5260,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,5264,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5264,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,5264,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,5264,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,5264,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,1,5264,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,4,5264,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,5264,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,5268,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5268,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,5268,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,5268,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,2,5268,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,1,5268,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,4,5268,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,5268,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,5272,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5272,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,5272,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5272,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,5272,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,1,5272,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,2,5272,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,3,5272,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,5276,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,5276,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,5276,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,5276,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,1,5276,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,4,5276,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,2,5276,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,3,5276,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,5280,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,5280,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,5280,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,5280,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,1,5280,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,5280,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,1,5280,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,2,5280,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,5284,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5284,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,5284,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,5284,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,1,5284,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,5284,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,1,5284,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,2,5284,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,5288,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5288,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,5288,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,5288,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,4,5288,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,0,5288,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,2,5288,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,5288,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4,5292,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,5292,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,5292,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,5292,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5292,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,5292,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,5292,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,5292,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4,5296,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,5296,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,5296,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,5296,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5296,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,5296,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,5296,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,0,5296,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5300,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,5300,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,5300,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,5300,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,5300,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,4,5300,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,3,5300,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,5300,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5304,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,5304,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,5304,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5304,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5304,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,5304,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,0,5304,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,5304,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5308,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,5308,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,5308,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5308,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5308,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,5308,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,0,5308,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,5308,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5312,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,5312,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,5312,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5312,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5312,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,5312,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,5312,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,5312,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5316,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,5316,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,5316,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5316,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5316,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,5316,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,5316,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,2,5316,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,5320,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,5320,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,5320,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,5320,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5320,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,5320,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,5320,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,2,5320,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,5324,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,5324,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,5324,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,5324,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5324,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,5324,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,5324,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,5324,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,5328,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,5328,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,5328,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,5328,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5328,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,5328,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,2,5328,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,5328,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4,5332,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,5332,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,5332,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,5332,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5332,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,5332,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,2,5332,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,5332,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,5336,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,5336,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,5336,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,5336,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,3,5336,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,4,5336,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,2,5336,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,5336,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,5340,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,5340,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,5340,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,5340,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,2,5340,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,5340,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,5340,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,5340,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,5344,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,5344,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,5344,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,5344,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,2,5344,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,5344,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,5344,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,5344,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,5348,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,5348,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,5348,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,5348,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,2,5348,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,5348,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,5348,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,5348,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,5352,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,5352,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,5352,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,5352,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,2,5352,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,5352,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,5352,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,2,5352,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4,5356,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,5356,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,5356,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,5356,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,2,5356,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,5356,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,5356,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,4,5356,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4,5360,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,5360,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,5360,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,5360,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,2,5360,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,5360,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,5360,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,4,5360,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,5364,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5364,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,5364,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,5364,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,2,5364,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,5364,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,5364,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,4,5364,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,5368,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5368,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3,5368,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,5368,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,3,5368,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,4,5368,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,3,5368,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,5368,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,5372,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5372,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3,5372,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,5372,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5372,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,5372,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,3,5372,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,5372,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,5376,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5376,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3,5376,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,5376,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5376,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,5376,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,3,5376,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,1,5376,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,5380,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5380,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3,5380,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,5380,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5380,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,5380,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,2,5380,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,1,5380,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,5384,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5384,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,5384,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5384,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5384,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,5384,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,0,5384,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,4,5384,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,5388,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,5388,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,5388,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5388,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5388,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,5388,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,0,5388,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,5388,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5392,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,5392,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,5392,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5392,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5392,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,5392,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,5392,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,5392,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5396,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,5396,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,5396,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5396,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5396,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,5396,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,5396,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,5396,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5400,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,5400,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,5400,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,5400,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5400,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,5400,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,5400,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,5400,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,5404,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,5404,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,5404,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,5404,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,5404,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,5404,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,5404,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,5404,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,2,5408,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,5408,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,5408,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,5408,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,4,5408,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,0,5408,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,5408,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,5408,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2,5412,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,5412,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,5412,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
