u,i,ts,label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7
3,0,6900,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,6900,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2,6900,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,7,6900,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,6900,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,6900,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,6900,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,6900,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,6900,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,6900,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,6904,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7,6904,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,6904,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,6904,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,6904,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,6904,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,6904,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,7,6904,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,1,6904,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,5,6904,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,6904,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,6904,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,6904,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,6904,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,2,6904,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,5,6904,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,6908,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6,6908,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,6908,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,6908,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,6908,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,6908,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,6908,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,6908,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,6908,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,7,6908,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,6908,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,6,6908,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,0,6908,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,6908,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,6908,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,6,6908,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,6912,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7,6912,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,6912,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,6912,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,6912,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,6912,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,6912,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,6,6912,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,6912,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,5,6912,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,6912,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,6912,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,6912,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,7,6912,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0,6912,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,6,6912,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,6916,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6,6916,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6916,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,6916,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,6916,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,6916,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,6916,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,6916,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,3,6916,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,7,6916,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,6916,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,6916,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,6916,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,6916,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,6916,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,6916,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,6920,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6,6920,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6920,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,6920,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,6920,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,6920,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,6920,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,7,6920,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,1,6920,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,6,6920,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,0,6920,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,7,6920,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,6920,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,6920,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,6920,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,6,6920,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,6924,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,6924,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,6924,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,6924,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,6924,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,6924,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,6924,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,6924,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2,6924,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,5,6924,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,6924,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,6924,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,6924,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,7,6924,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0,6924,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,7,6924,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,6928,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6,6928,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6928,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,6928,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,6928,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,6928,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,6928,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,6,6928,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,2,6928,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,5,6928,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,6928,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,7,6928,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,6928,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,6928,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,6928,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,6,6928,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,6932,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,6932,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,6932,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,6932,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,6932,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,6932,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,6932,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,6932,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2,6932,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,6,6932,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,0,6932,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,6932,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,6932,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,6932,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0,6932,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,6932,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,6936,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6,6936,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6936,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,6936,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,6936,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,6936,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,6936,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,6936,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,4,6936,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,7,6936,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,6936,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,6,6936,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,0,6936,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,6936,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,6936,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,7,6936,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,6940,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,6940,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,6940,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,6940,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,6940,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,6940,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,6940,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,7,6940,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,4,6940,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,7,6940,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,6940,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,6940,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,6940,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,6940,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0,6940,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,6940,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,6944,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7,6944,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,6944,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,7,6944,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,6944,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,6944,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,6944,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,7,6944,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,1,6944,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,6,6944,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,0,6944,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,7,6944,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,6944,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,7,6944,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,3,6944,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,6,6944,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,6948,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,6948,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,6948,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,6948,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,6948,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,6948,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,6948,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,5,6948,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2,6948,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,7,6948,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,6948,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,6948,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,6948,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,6948,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,3,6948,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,5,6948,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,6952,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7,6952,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,6952,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,7,6952,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,6952,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,6952,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,6952,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,7,6952,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,2,6952,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,7,6952,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,6952,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,7,6952,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,3,6952,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,7,6952,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2,6952,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,7,6952,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,6956,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,6956,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,6956,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,6956,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,6956,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,6956,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2,6956,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,5,6956,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2,6956,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,6,6956,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,3,6956,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,6,6956,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,3,6956,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,6,6956,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,2,6956,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,6,6956,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,6960,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,7,6960,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,6960,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,6960,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,6960,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,6960,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,6960,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,5,6960,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,4,6960,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,6,6960,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,2,6960,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,7,6960,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2,6960,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,7,6960,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2,6960,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,6,6960,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,6964,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,7,6964,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,6964,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,6964,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,6964,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,6964,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,6964,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,7,6964,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,6964,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,6,6964,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,2,6964,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,5,6964,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,2,6964,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,6,6964,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,6964,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,6964,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,4,6968,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6,6968,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,6968,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,6968,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,6968,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,6,6968,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,6968,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,6,6968,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,6968,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,5,6968,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,2,6968,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,6,6968,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,4,6968,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,6,6968,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,4,6968,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7,6,6968,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4,6972,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5,6972,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,6972,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,6972,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,6972,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,6972,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,6972,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,7,6972,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,6972,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,7,6972,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,4,6972,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,5,6972,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,4,6972,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,7,6972,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,3,6972,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,5,6972,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,6976,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7,6976,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,6976,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,6976,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,6976,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,6976,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,6976,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,7,6976,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,6976,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,5,6976,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,4,6976,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,7,6976,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2,6976,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,5,6976,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,3,6976,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,7,6976,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,6980,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,6980,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,6980,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,6980,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,6980,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,6980,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,6980,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,5,6980,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2,6980,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
